video_id,start_frame,stop_frame,verb,verb_class,noun,all_nouns,all_noun_classes,relevant
P01_02,13101,13176,take,0,spatula,['spatula'],[20],True
P01_02,13599,13686,put-down,1,spatula,['spatula'],[20],True
P01_02,13822,13870,take,0,saucepan,['saucepan'],[5],True
P01_02,13876,14336,rinse,2,saucepan,['saucepan'],[5],True
P01_02,1575,1638,turn-on,6,tap,['tap'],[0],False
P01_02,14342,14772,rinse,2,saucepan,['saucepan'],[5],True
P01_02,14739,14937,put-down,1,saucepan,['saucepan'],[5],True
P01_02,14955,15204,empty,20,pan,['pan'],[5],True
P01_02,15145,15234,empty,20,pan,['pan'],[5],True
P01_02,15226,15686,rinse,2,pan,['pan'],[5],True
P01_02,15240,15779,wash,2,pan,['pan'],[5],True
P01_02,15404,15496,adjust,17,top,['top'],[42],False
P01_02,15477,15852,wash,2,pan,['pan'],[5],True
P01_02,15750,16254,rinse,2,pan,['pan'],[5],True
P01_02,16235,16710,wash,2,pan,['pan'],[5],True
P01_02,1605,1755,rinse,2,sponge,['sponge'],[9],False
P01_02,16734,17152,rinse,2,pan,['pan'],[5],True
P01_02,16752,17321,rinse,2,pan,['pan'],[5],True
P01_02,17327,17458,put-down,1,pan,['pan'],[5],True
P01_02,17404,17486,take,0,knife,['knife'],[4],True
P01_02,17479,17724,rinse,2,knife,['knife'],[4],True
P01_02,17728,17773,take,0,fork,['fork'],[14],True
P01_02,17729,17818,put-down,1,knife,['knife'],[4],True
P01_02,17779,17976,rinse,2,fork,['fork'],[14],True
P01_02,17980,18027,put-down,1,fork,['fork'],[14],True
P01_02,18031,18076,take,0,plate,['plate'],[2],False
P01_02,1722,1810,take,0,liquid:washing:up,['liquid:washing:up'],[22],True
P01_02,18088,18328,rinse,2,plate,['plate'],[2],False
P01_02,18334,18495,rinse,2,plate,['plate'],[2],False
P01_02,18546,18670,put-down,1,plate,['plate'],[2],False
P01_02,18556,18601,take,0,board:cutting,['board:cutting'],[18],True
P01_02,18603,19149,rinse,2,board:cutting,['board:cutting'],[18],True
P01_02,19170,19455,rinse,2,board:cutting,['board:cutting'],[18],True
P01_02,19455,19620,put-down,1,board:cutting,['board:cutting'],[18],True
P01_02,19504,19632,take,0,sponge,['sponge'],[9],False
P01_02,19602,19662,squeeze,18,sponge,['sponge'],[9],False
P01_02,19668,20025,squeeze,18,sponge,['sponge'],[9],False
P01_03,16,126,open,3,door,['door'],[3],False
P01_03,195,352,close,4,door,['door'],[3],True
P01_03,1486,1555,put-down,1,container,['container'],[21],False
P01_03,1495,1552,put-down,1,milk:soy,['milk:soy'],[64],True
P01_03,1641,1738,take,0,cloth:table,['cloth:table'],[17],True
P01_03,1828,2003,move,11,bottle,['bottle'],[15],True
P01_03,1978,2067,move,11,glass,['glass'],[10],True
P01_03,2144,2342,unfold,39,tablecloth,['tablecloth'],[17],True
P01_03,2285,2545,pull-down,31,tablecloth,['tablecloth'],[17],True
P01_03,2740,2862,open,3,cupboard,['cupboard'],[3],False
P01_03,2881,2955,take,0,cup,['cup'],[13],True
P01_03,3045,3096,put-down,1,cup,['cup'],[13],True
P01_03,292,362,switch-on,6,light,['light'],[114],True
P01_03,3102,3177,take,0,milk:soy,['milk:soy'],[64],True
P01_03,3183,3343,shake,15,milk:soy,['milk:soy'],[64],True
P01_03,3340,3457,open,3,milk:soy,['milk:soy'],[64],False
P01_03,3472,3886,pour,9,milk:soy,['milk:soy'],[64],False
P01_03,3892,3988,close,4,milk:soy,['milk:soy'],[64],True
P01_03,4175,4270,open,3,fridge,['fridge'],[12],False
P01_03,4276,4326,put-down,1,milk:soy,['milk:soy'],[64],True
P01_03,4328,4407,close,4,fridge,['fridge'],[12],False
P01_03,4578,4623,open,3,drawer,['drawer'],[8],False
P01_03,4700,4761,take,0,spoon,['spoon'],[1],True
P01_03,394,505,adjust,17,light,['light'],[114],False
P01_03,4767,4827,close,4,drawer,['drawer'],[8],False
P01_03,4910,4956,put-down,1,spoon,['spoon'],[1],True
P01_03,5000,5053,open,3,cupboard,['cupboard'],[3],False
P01_03,5114,5243,take,0,cereal,['cereal'],[99],True
P01_03,5264,5367,close,4,cupboard,['cupboard'],[3],True
P01_03,5541,5700,put-down,1,cereal,['cereal'],[99],True
P01_03,5700,5836,open,3,bag:cereal,['bag:cereal'],[19],False
P01_03,5856,5922,extract,12,bag,['bag'],[19],True
P01_03,6006,6146,unfold,39,bag,['bag'],[19],True
P01_03,6230,6531,pour,9,cereal,['cereal'],[99],False
P01_03,696,787,open,3,fridge,['fridge'],[12],False
P01_03,6459,6762,pour,9,cereal,['cereal'],[99],False
P01_03,6800,6879,put-down,1,bag,['bag'],[19],True
P01_03,814,873,take,0,milk:soy,['milk:soy'],[64],True
P01_03,891,940,take,0,container,['container'],[21],False
P01_03,1012,1078,put-back,1,container,['container'],[21],False
P01_03,1112,1155,take,0,container,['container'],[21],False
P01_03,1180,1351,close,4,fridge,['fridge'],[12],False
P01_04,6,182,take,0,cup,['cup'],[13],True
P01_04,172,306,put-down,1,cup,['cup'],[13],True
P01_04,1845,2102,fold,28,tablecloth,['tablecloth'],[17],True
P01_04,2239,2328,pull-down,31,tablecloth,['tablecloth'],[17],True
P01_04,2481,2527,take,0,liquid:washing:up,['liquid:washing:up'],[22],True
P01_04,2530,2668,pour,9,liquid:washing:up,"['liquid:washing:up', 'cup']","[22, 13]",False
P01_04,2716,2808,turn-on,6,tap,['tap'],[0],False
P01_04,2814,3144,wash,2,cup,['cup'],[13],True
P01_04,3150,3369,rinse,2,spoon,['spoon'],[1],True
P01_04,3439,3760,rinse,2,cup,['cup'],[13],True
P01_04,3738,3779,turn,23,tap,['tap'],[0],False
P01_04,3810,4032,pull-down,31,cup,['cup'],[13],True
P01_04,369,406,take,0,bag:cereal,['bag:cereal'],[19],True
P01_04,4119,4278,rinse,2,sink,['sink'],[63],True
P01_04,4157,4307,rinse,2,hand,['hand'],[11],True
P01_04,4284,4324,turn-off,8,tap,['tap'],[0],False
P01_04,4461,4766,dry,14,hand,['hand'],[11],True
P01_04,4787,4922,take,0,bottle,['bottle'],[15],True
P01_04,4928,5108,open,3,bottle,['bottle'],[15],False
P01_04,5122,5167,take,0,glass,['glass'],[10],True
P01_04,5180,5436,pour,9,water,['water'],[27],False
P01_04,5464,5916,drink,60,water,['water'],[27],True
P01_04,5874,6021,put-down,1,bottle,['bottle'],[15],True
P01_04,435,615,fold,28,bag:cereal,['bag:cereal'],[19],True
P01_04,5937,6036,put-down,1,glass,['glass'],[10],True
P01_04,6029,6119,take,0,container,['container'],[21],False
P01_04,621,846,put-into,5,bag:cereal,"['bag:cereal', 'box:cereal']","[19, 23]",True
P01_04,852,1032,close,4,box:cereal,['box:cereal'],[23],True
P01_04,1134,1209,open,3,cupboard,['cupboard'],[3],False
P01_04,1180,1362,put-down,1,box:cereal,['box:cereal'],[23],True
P01_04,1366,1456,close,4,cupboard,['cupboard'],[3],True
P01_04,1544,1840,take,0,tablecloth,['tablecloth'],[17],True
P01_05,248,355,open,3,fridge,['fridge'],[12],False
P01_05,390,484,take,0,mushroom,['mushroom'],[56],True
P01_05,1845,2010,put-into,5,cup,"['cup', 'cupboard']","[13, 3]",True
P01_05,20089,20262,turn-on,6,hob,['hob'],[24],True
P01_05,20269,20425,open,3,cupboard,['cupboard'],[3],False
P01_05,20461,20608,take,0,pan:frying,['pan:frying'],[5],True
P01_05,20630,20790,close,4,cupboard,['cupboard'],[3],True
P01_05,20848,20979,put-on,1,pan,"['pan', 'hob']","[5, 24]",True
P01_05,22468,22680,take,0,kettle,['kettle'],[44],True
P01_05,22797,22899,pour-into,9,water,"['water', 'saucepan']","[27, 5]",False
P01_05,23055,23443,pour,9,water,['water'],[27],False
P01_05,23418,23653,put-down,1,kettle,['kettle'],[44],True
P01_05,23800,24444,take,0,salt,['salt'],[38],True
P01_05,2087,2214,take,0,plate,['plate'],[2],False
P01_05,23923,23976,open,3,drawer,['drawer'],[8],False
P01_05,23980,24040,take,0,spoon,['spoon'],[1],True
P01_05,24046,24136,close,4,drawer,['drawer'],[8],False
P01_05,24163,24244,open,3,salt,['salt'],[38],False
P01_05,24297,24510,pour-into,9,salt,"['salt', 'spoon']","[38, 1]",False
P01_05,24514,24619,pour,9,salt,['salt'],[38],False
P01_05,24778,24849,put-down,1,salt,['salt'],[38],True
P01_05,24829,24871,put-down,1,spoon,['spoon'],[1],True
P01_05,24891,25032,take,0,board:cutting,['board:cutting'],[18],True
P01_05,25051,25507,pour-into,9,potato,"['potato', 'saucepan']","[30, 5]",False
P01_05,2217,2397,take,0,plate,['plate'],[2],False
P01_05,25541,25667,put-down,1,board:cutting,['board:cutting'],[18],True
P01_05,25941,26099,throw,13,sausage,['sausage'],[86],True
P01_05,26351,26416,take,0,sausage,['sausage'],[86],True
P01_05,26422,27313,open,3,box:sausage,['box:sausage'],[23],False
P01_05,27554,27703,throw-into,13,plastic,"['plastic', 'bin']","[26, 36]",True
P01_05,27685,27745,close,4,bin,['bin'],[36],False
P01_05,27900,28063,dry,14,hand,['hand'],[11],True
P01_05,28137,28197,open,3,cupboard,['cupboard'],[3],False
P01_05,28235,28351,take,0,board:cutting,['board:cutting'],[18],True
P01_05,28342,28455,close,4,cupboard,['cupboard'],[3],True
P01_05,2418,2493,put-down,1,plate,['plate'],[2],False
P01_05,28540,28610,move,11,bottle,['bottle'],[15],True
P01_05,28652,28698,move,11,glass,['glass'],[10],True
P01_05,28711,28753,move,11,glass,['glass'],[10],True
P01_05,28837,28894,put-down,1,board:cutting,['board:cutting'],[18],True
P01_05,28900,28989,open,3,drawer,['drawer'],[8],False
P01_05,28990,29073,take,0,knife,['knife'],[4],True
P01_05,29125,29200,take,0,bread,['bread'],[33],True
P01_05,29401,29446,put-down,1,bread,['bread'],[33],True
P01_05,29531,29861,slice,7,bread,['bread'],[33],True
P01_05,29893,30208,slice,7,bread,['bread'],[33],True
P01_05,2529,2679,put-into,5,plate,"['plate', 'cupboard']","[2, 3]",True
P01_05,30457,30535,put-down,1,knife,['knife'],[4],True
P01_05,30627,30681,take,0,bag:bread,['bag:bread'],[19],True
P01_05,30721,30872,put-in,5,bread,"['bread', 'bag']","[33, 19]",True
P01_05,30953,31067,fold,28,bag,['bag'],[19],True
P01_05,31133,31197,put-down,1,bag,['bag'],[19],True
P01_05,31384,31447,put-down,1,board:cutting,['board:cutting'],[18],True
P01_05,31540,31696,take,0,cloth:table,['cloth:table'],[17],True
P01_05,31772,31915,unfold,39,cloth:table,['cloth:table'],[17],True
P01_05,31957,32033,move,11,plate,['plate'],[2],False
P01_05,32240,32365,dry,14,blade,['blade'],[4],True
P01_05,2760,2871,take,0,saucepan,['saucepan'],[5],True
P01_05,32310,32460,put-down,1,blade,['blade'],[4],True
P01_05,32583,32688,open,3,drawer,['drawer'],[8],False
P01_05,32673,32764,take,0,fork,['fork'],[14],True
P01_05,32762,32813,close,4,drawer,['drawer'],[8],False
P01_05,32841,32959,put-down,1,fork,['fork'],[14],True
P01_05,33731,33801,take,0,bottle,['bottle'],[15],True
P01_05,33876,34022,open,3,bottle,['bottle'],[15],False
P01_05,34050,34218,turn-on,6,tap,['tap'],[0],False
P01_05,34140,34938,pour-into,9,water,"['water', 'bottle']","[27, 15]",False
P01_05,34918,34978,turn-off,8,tap,['tap'],[0],False
P01_05,2907,2952,open,3,cupboard,['cupboard'],[3],False
P01_05,35052,35190,put,1,bottle,['bottle'],[15],True
P01_05,37786,38068,take,0,box:fruit,['box:fruit'],[23],True
P01_05,38190,38658,open,3,box:fruit,['box:fruit'],[23],False
P01_05,38757,38877,take,0,mesh,['mesh'],[39],False
P01_05,38977,39040,open,3,bin,['bin'],[36],False
P01_05,38999,39040,throw-into,13,mesh,"['mesh', 'bin']","[39, 36]",False
P01_05,39031,39106,close,4,bin,['bin'],[36],False
P01_05,39207,39267,take,0,box:fruit,['box:fruit'],[23],True
P01_05,39357,40204,wash,2,fruit,['fruit'],[254],True
P01_05,39523,40959,wash,2,fruit,['fruit'],[254],True
P01_05,3054,3123,move,11,saucepan,['saucepan'],[5],True
P01_05,40726,40781,turn-off,8,tap,['tap'],[0],False
P01_05,41224,41308,put-onto,1,fruit,"['fruit', 'table']","[254, 42]",True
P01_05,41365,41463,dry,14,hand,['hand'],[11],True
P01_05,41505,41544,adjust,17,hob,['hob'],[24],False
P01_05,41702,41803,take,0,sausage,['sausage'],[86],True
P01_05,41819,42335,put-onto,1,sausage,"['sausage', 'pan']","[86, 5]",True
P01_05,42351,42417,adjust,17,hob,['hob'],[24],False
P01_05,42488,42786,put-onto,1,sausage,"['sausage', 'pan']","[86, 5]",True
P01_05,43010,43145,throw-into,13,box,"['box', 'lid', 'bin']","[23, 6, 36]",True
P01_05,43559,44136,dry,14,hand,['hand'],[11],True
P01_05,3264,3339,put-into,5,saucepan,"['saucepan', 'cupboard']","[5, 3]",True
P01_05,44247,44295,hang,41,clothes,['clothes'],[73],True
P01_05,44387,44665,take,0,clothes,['clothes'],[73],True
P01_05,44942,45051,hang,41,clothes,['clothes'],[73],True
P01_05,46825,46876,open,3,drawer,['drawer'],[8],False
P01_05,46900,47047,take,0,tongs,['tongs'],[142],True
P01_05,47286,47353,put-down,1,tongs,['tongs'],[142],True
P01_05,47366,47412,take,0,spoon,['spoon'],[1],True
P01_05,47478,47938,stir,10,spoon,['spoon'],[1],True
P01_05,47988,48033,put-down,1,spoon,['spoon'],[1],True
P01_05,48415,48528,adjust,17,hop,['hop'],[24],False
P01_05,3378,3600,take,0,saucepan,['saucepan'],[5],True
P01_05,53075,53284,move,11,saucepan,['saucepan'],[5],True
P01_05,54603,54703,adjust,17,hob,['hob'],[24],False
P01_05,56743,56905,open,3,drawer,['drawer'],[8],False
P01_05,56924,57139,open,3,drawer,['drawer'],[8],False
P01_05,57062,57136,close,4,drawer,['drawer'],[8],False
P01_05,57142,57319,take,0,lighter,['lighter'],[130],False
P01_05,57415,57514,take,0,candle,['candle'],[280],True
P01_05,57471,58033,turn-on,6,candle,['candle'],[280],True
P01_05,58093,58236,put-down,1,candle,['candle'],[280],True
P01_05,58308,58443,open,3,drawer,['drawer'],[8],False
P01_05,481,522,move,11,container,['container'],[21],False
P01_05,3613,3685,put-on,1,saucepan,['saucepan'],[5],True
P01_05,58363,58401,close,4,drawer,['drawer'],[8],False
P01_05,58392,58452,open,3,drawer,['drawer'],[8],False
P01_05,58608,58638,take,0,tong,['tong'],[142],True
P01_05,58689,58836,flip,22,sausage,['sausage'],[86],True
P01_05,58945,59001,flip,22,sausage,['sausage'],[86],True
P01_05,59150,59373,flip,22,sausage,['sausage'],[86],True
P01_05,59416,59568,flip,22,sausage,['sausage'],[86],True
P01_05,59655,59800,flip,22,sausage,['sausage'],[86],True
P01_05,59820,60036,flip,22,sausage,['sausage'],[86],True
P01_05,60042,60190,flip,22,sausage,['sausage'],[86],True
P01_05,3871,4106,take,0,bowl,['bowl'],[7],True
P01_05,61845,62008,flip,22,sausage,['sausage'],[86],True
P01_05,62058,62157,flip,22,sausage,['sausage'],[86],True
P01_05,62371,62457,flip,22,sausage,['sausage'],[86],True
P01_05,63005,63108,flip,22,sausage,['sausage'],[86],True
P01_05,63502,64879,heat,45,sausage,['sausage'],[86],False
P01_05,64885,64948,put-down,1,tong,['tong'],[142],True
P01_05,64954,65002,take,0,knife,['knife'],[4],True
P01_05,65052,65211,check,24,potato,['potato'],[30],True
P01_05,65279,65341,put-down,1,knife,['knife'],[4],True
P01_05,65350,65488,adjust,17,hob,['hob'],[24],False
P01_05,4217,4429,put-into,5,bowl,"['bowl', 'cupboard']","[7, 3]",True
P01_05,65563,65665,take,0,tong,['tong'],[142],True
P01_05,65668,65728,adjust,17,hob,['hob'],[24],False
P01_05,65986,66404,turn,23,sausage,['sausage'],[86],True
P01_05,66410,66645,turn,23,sausage,['sausage'],[86],True
P01_05,66755,67619,turn,23,sausage,['sausage'],[86],True
P01_05,67620,67816,turn,23,sausage,['sausage'],[86],True
P01_05,67822,68000,turn,23,sausage,['sausage'],[86],True
P01_05,68006,68385,turn,23,sausage,['sausage'],[86],True
P01_05,68434,68515,put-down,1,tong,['tong'],[142],True
P01_05,68937,69003,adjust,17,hob,['hob'],[24],False
P01_05,4641,4774,take,0,colander,['colander'],[39],False
P01_05,69950,70063,turn-off,8,hob,['hob'],[24],False
P01_05,70050,70123,take,0,saucepan,['saucepan'],[5],True
P01_05,70200,70311,take,0,colander,['colander'],[39],False
P01_05,70321,70516,drain,37,potato,['potato'],[30],True
P01_05,70573,70663,put-down,1,saucepan,['saucepan'],[5],True
P01_05,70987,71266,pour-onto,9,potato,"['potato', 'plate']","[30, 2]",False
P01_05,71338,71412,put-down,1,colander,['colander'],[39],False
P01_05,71463,71555,take,0,oil,['oil'],[31],True
P01_05,71554,71615,put-down,1,oil,['oil'],[31],True
P01_05,71666,71707,take,0,sausage,['sausage'],[86],True
P01_05,4777,4876,take,0,lid,['lid'],[6],True
P01_05,71742,71816,take,0,fork,['fork'],[14],True
P01_05,71811,71889,move,11,potato,['potato'],[30],True
P01_05,71895,72697,place,1,sausage,"['sausage', 'pan']","[86, 5]",True
P01_05,72797,73179,wash,2,pan,['pan'],[5],True
P01_05,72799,72887,put-down,1,pan:frying,['pan:frying'],[5],True
P01_05,73179,73603,wash,2,pan,['pan'],[5],True
P01_05,73568,73630,turn-off,8,tap,['tap'],[0],False
P01_05,73626,73683,take,0,oil:olive,['oil:olive'],[31],True
P01_05,73689,73854,open,3,oil,['oil'],[31],False
P01_05,73858,74264,pour,9,oil,['oil'],[31],False
P01_05,4882,4965,take,0,glass,['glass'],[10],True
P01_05,74253,74529,close,4,oil,['oil'],[31],True
P01_05,74491,74665,put-down,1,oil,['oil'],[31],True
P01_05,74655,74699,take,0,rosemary,['rosemary'],[277],True
P01_05,74709,74833,open,3,rosemary,['rosemary'],[277],False
P01_05,74909,75352,sprinkle,42,rosemary,['rosemary'],[277],False
P01_05,75356,75523,close,4,rosemary,['rosemary'],[277],True
P01_05,75526,75600,put-down,1,rosemary,['rosemary'],[277],True
P01_05,75751,75824,take,0,knife,['knife'],[4],True
P01_05,75823,76139,mix,10,food,['food'],[34],False
P01_05,4993,5079,put-into,5,glass,"['glass', 'cupboard']","[10, 3]",True
P01_05,5152,5254,take,0,ladle,['ladle'],[97],False
P01_05,5593,5667,take,0,cloth,['cloth'],[17],True
P01_05,5671,6279,dry,14,ladle,['ladle'],[97],False
P01_05,524,853,take,0,sausage,['sausage'],[86],True
P01_05,5673,6291,dry,14,ladle,['ladle'],[97],False
P01_05,6285,6357,open,3,drawer,['drawer'],[8],False
P01_05,6363,6412,put,1,ladle,"['ladle', 'drawer']","[97, 8]",False
P01_05,6591,6651,take,0,knife,['knife'],[4],True
P01_05,6654,6705,dry,14,knife,['knife'],[4],True
P01_05,6716,6750,put-down,1,knife,['knife'],[4],True
P01_05,6765,6829,take,0,spatula,['spatula'],[20],True
P01_05,6901,7085,take,0,cutlery,['cutlery'],[58],True
P01_05,7179,7306,open,3,drawer,['drawer'],[8],False
P01_05,7215,7290,put-down,1,cloth,['cloth'],[17],True
P01_05,849,973,put-into,5,mushroom,"['mushroom', 'fridge']","[56, 12]",True
P01_05,7302,7359,put-down,1,spatula,['spatula'],[20],True
P01_05,7311,7356,put-into,5,spatula,"['spatula', 'drawer']","[20, 8]",True
P01_05,7376,7581,put-down,1,cutlery,['cutlery'],[58],True
P01_05,7587,7670,open,3,drawer,['drawer'],[8],False
P01_05,7736,8421,put-down,1,cutlery,['cutlery'],[58],True
P01_05,8387,8507,close,4,drawer,['drawer'],[8],False
P01_05,8525,8664,close,4,cupboard,['cupboard'],[3],True
P01_05,8530,8629,close,4,cupboard,['cupboard'],[3],True
P01_05,8670,8779,close,4,cupboard,['cupboard'],[3],True
P01_05,8794,8905,open,3,cupboard,['cupboard'],[3],False
P01_05,979,1192,close,4,fridge,['fridge'],[12],False
P01_05,8895,9019,take,0,potato,['potato'],[30],True
P01_05,9151,9416,put-into,5,lid,"['lid', 'cupboard']","[6, 3]",True
P01_05,9412,9498,close,4,cupboard,['cupboard'],[3],True
P01_05,9567,9633,move,11,sausage,['sausage'],[86],True
P01_05,9693,9775,move,11,board:cutting,['board:cutting'],[18],True
P01_05,9893,9956,take,0,kettle,['kettle'],[44],True
P01_05,9985,10030,open,3,kettle,['kettle'],[44],False
P01_05,10083,10135,turn-off,8,top,['top'],[42],False
P01_05,10130,10834,pour-into,9,water,"['water', 'kettle']","[27, 44]",False
P01_05,10821,10899,close,4,kettle,['kettle'],[44],True
P01_05,1339,1458,put-down,1,sausage,['sausage'],[86],True
P01_05,10840,10885,turn-off,8,tap,['tap'],[0],False
P01_05,10938,11053,put-down,1,kettle,['kettle'],[44],True
P01_05,11050,11111,turn-on,6,kettle,['kettle'],[44],True
P01_05,11206,11268,take,0,spoon,['spoon'],[1],True
P01_05,11424,11476,open,3,drawer,['drawer'],[8],False
P01_05,11474,11530,put,1,spoon,['spoon'],[1],True
P01_05,11494,11575,close,4,drawer,['drawer'],[8],False
P01_05,11566,11677,take,0,cloth,['cloth'],[17],True
P01_05,11706,11772,hang,41,cloth,['cloth'],[17],True
P01_05,11811,11868,open,3,drawer,['drawer'],[8],False
P01_05,1530,1672,take,0,board:cutting,['board:cutting'],[18],True
P01_05,11860,11952,take,0,knife,['knife'],[4],True
P01_05,11954,11989,close,4,drawer,['drawer'],[8],False
P01_05,12030,12083,put-down,1,knife,['knife'],[4],True
P01_05,12082,12126,move,11,knife,['knife'],[4],True
P01_05,12165,13383,peel,19,potato,['potato'],[30],True
P01_05,13389,14332,peel,19,potato,['potato'],[30],True
P01_05,14209,14526,peel,19,potato,['potato'],[30],True
P01_05,14592,15877,peel,19,potato,['potato'],[30],True
P01_05,14869,15124,peel,19,potato,['potato'],[30],True
